ZCTA,UHFCODE,UHFNAME,Borough,Month,Consumption (KWH),Consumption (KW),KWH Charges,KW Charges,Current Charges,Avg_Temp
10065,305,Upper East Side,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10069,304,Upper West Side,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10075,305,Upper East Side,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10103,306,Chelsea - Clinton,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10110,306,Chelsea - Clinton,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10111,306,Chelsea - Clinton,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10112,306,Chelsea - Clinton,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10115,302,Central Harlem - Morningside Heights,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10119,306,Chelsea - Clinton,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10128,305,Upper East Side,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10152,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10153,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10154,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10162,305,Upper East Side,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10165,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10167,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10168,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10169,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10170,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10171,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10172,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10173,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10174,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10177,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10199,306,Chelsea - Clinton,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10271,310,Lower Manhattan,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10278,310,Lower Manhattan,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10279,310,Lower Manhattan,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10280,310,Lower Manhattan,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10282,310,Lower Manhattan,MANHATTAN,2024-04-01,23401866.0,40433.42,1175938.0,460221.62,3237149.64,57.4
10001,306,Chelsea - Clinton,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10002,309,Union Square - Lower East Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10003,309,Union Square - Lower East Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10004,310,Lower Manhattan,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10005,310,Lower Manhattan,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10006,310,Lower Manhattan,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10007,310,Lower Manhattan,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10009,309,Union Square - Lower East Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10010,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10011,306,Chelsea - Clinton,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10012,308,Greenwich Village - Soho,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10013,308,Greenwich Village - Soho,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10014,308,Greenwich Village - Soho,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10016,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10017,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10018,306,Chelsea - Clinton,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10019,306,Chelsea - Clinton,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10020,306,Chelsea - Clinton,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10021,305,Upper East Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10022,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10023,304,Upper West Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10024,304,Upper West Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10025,304,Upper West Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10026,302,Central Harlem - Morningside Heights,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10027,302,Central Harlem - Morningside Heights,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10028,305,Upper East Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10029,303,East Harlem,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10030,302,Central Harlem - Morningside Heights,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10031,301,Washington Heights - Inwood,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10032,301,Washington Heights - Inwood,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10033,301,Washington Heights - Inwood,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10034,301,Washington Heights - Inwood,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10035,303,East Harlem,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10036,306,Chelsea - Clinton,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10037,302,Central Harlem - Morningside Heights,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10038,310,Lower Manhattan,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10039,302,Central Harlem - Morningside Heights,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10040,301,Washington Heights - Inwood,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10044,305,Upper East Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10065,305,Upper East Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10069,304,Upper West Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10075,305,Upper East Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10103,306,Chelsea - Clinton,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10110,306,Chelsea - Clinton,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10111,306,Chelsea - Clinton,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10112,306,Chelsea - Clinton,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10115,302,Central Harlem - Morningside Heights,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10119,306,Chelsea - Clinton,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10128,305,Upper East Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10152,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10153,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10154,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10162,305,Upper East Side,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10165,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10167,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10168,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10169,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10170,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10171,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10172,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10173,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10174,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10177,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10199,306,Chelsea - Clinton,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10271,310,Lower Manhattan,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10278,310,Lower Manhattan,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10279,310,Lower Manhattan,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10280,310,Lower Manhattan,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10282,310,Lower Manhattan,MANHATTAN,2024-05-01,21510788.0,42893.14,1080999.02,496849.32,3401083.7,57.6
10001,306,Chelsea - Clinton,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10002,309,Union Square - Lower East Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10003,309,Union Square - Lower East Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10004,310,Lower Manhattan,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10005,310,Lower Manhattan,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10006,310,Lower Manhattan,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10007,310,Lower Manhattan,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10009,309,Union Square - Lower East Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10010,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10011,306,Chelsea - Clinton,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10012,308,Greenwich Village - Soho,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10013,308,Greenwich Village - Soho,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10014,308,Greenwich Village - Soho,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10016,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10017,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10018,306,Chelsea - Clinton,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10019,306,Chelsea - Clinton,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10020,306,Chelsea - Clinton,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10021,305,Upper East Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10022,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10023,304,Upper West Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10024,304,Upper West Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10025,304,Upper West Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10026,302,Central Harlem - Morningside Heights,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10027,302,Central Harlem - Morningside Heights,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10028,305,Upper East Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10029,303,East Harlem,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10030,302,Central Harlem - Morningside Heights,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10031,301,Washington Heights - Inwood,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10032,301,Washington Heights - Inwood,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10033,301,Washington Heights - Inwood,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10034,301,Washington Heights - Inwood,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10035,303,East Harlem,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10036,306,Chelsea - Clinton,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10037,302,Central Harlem - Morningside Heights,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10038,310,Lower Manhattan,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10039,302,Central Harlem - Morningside Heights,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10040,301,Washington Heights - Inwood,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10044,305,Upper East Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10065,305,Upper East Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10069,304,Upper West Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10075,305,Upper East Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10103,306,Chelsea - Clinton,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10110,306,Chelsea - Clinton,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10111,306,Chelsea - Clinton,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10112,306,Chelsea - Clinton,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10115,302,Central Harlem - Morningside Heights,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10119,306,Chelsea - Clinton,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10128,305,Upper East Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10152,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10153,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10154,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10162,305,Upper East Side,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10165,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10167,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10168,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10169,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10170,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10171,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10172,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10173,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10174,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10177,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10199,306,Chelsea - Clinton,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10271,310,Lower Manhattan,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10278,310,Lower Manhattan,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10279,310,Lower Manhattan,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10280,310,Lower Manhattan,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10282,310,Lower Manhattan,MANHATTAN,2024-06-01,29476647.0,64100.4,1623981.7,753804.23,5549686.36,58.0
10001,306,Chelsea - Clinton,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10002,309,Union Square - Lower East Side,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10003,309,Union Square - Lower East Side,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10004,310,Lower Manhattan,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10005,310,Lower Manhattan,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10006,310,Lower Manhattan,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10007,310,Lower Manhattan,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10009,309,Union Square - Lower East Side,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10010,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10011,306,Chelsea - Clinton,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10012,308,Greenwich Village - Soho,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10013,308,Greenwich Village - Soho,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10014,308,Greenwich Village - Soho,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10016,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10017,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10018,306,Chelsea - Clinton,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10019,306,Chelsea - Clinton,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10020,306,Chelsea - Clinton,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10021,305,Upper East Side,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10022,307,Gramercy Park -  Murray Hill,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10023,304,Upper West Side,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
10024,304,Upper West Side,MANHATTAN,2024-07-01,41795668.0,74677.85,2290454.22,881630.23,8292041.86,58.1
